IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990228203220306576	9910070201906561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 S403-9 $5 FTaFA
990228203220306576	9910070201906561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228203220306576	9910070201906561		m	 	500	  	$a Shipping list no.: 91-177-M. $5 FTaSU
990228203220306576	9910070201906561		m	 	500	  	$a September 12 ... 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FPeU $5 FBoU
990228203220306576	9910070201906561		m	 	500	  	$a Shipping list no.: 90-619-P. $5 FU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228203220306576	9910070201906561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FPeU $5 FBoU
990228203220306576	9910070201906561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1990> 3 microfiches : negative. $5 FTaSU
990228227000306576	9910070234606561		m	 	490	1 	$a Report / 101st Congress, 2d session, Senate ; $v 101-519 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228227000306576	9910070234606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228227000306576	9910070234606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228227000306576	9910070234606561		m	 	500	  	$a Shipping list no.: 91-884-M. $5 FTaSU
990228227000306576	9910070234606561		m	 	500	  	$a October 10 ... 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228227000306576	9910070234606561		m	 	500	  	$a Shipping list no.: 90-675-P. $5 FU $5 FTS $5 FBoU
990228227000306576	9910070234606561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990228227000306576	9910070234606561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228227000306576	9910070234606561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 2 microfiches : negative. $5 FTaSU
990228227660306576	9910070256406561		m	 	490	1 	$a Report / 101st Congress, 2d session, Senate ; $v 101-479 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228227660306576	9910070256406561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228227660306576	9910070256406561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228227660306576	9910070256406561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTS $5 FBoU
990228227660306576	9910070256406561		m	 	500	  	$a Shipping list no.: 90-680-P. $5 FU $5 FTS $5 FBoU
990228227660306576	9910070256406561		m	 	500	  	$a September 28 ... 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228227660306576	9910070256406561		m	 	500	  	$a Shipping list no.: 91-618-M. $5 FTaSU
990228227660306576	9910070256406561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228227660306576	9910070256406561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990228258560306576	9910273084506561		m	 	490	1 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-729 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228258560306576	9910273084506561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228258560306576	9910273084506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228258560306576	9910273084506561		m	 	500	  	$a Shipping list no.: 91-1484-M. $5 FTaSU
990228258560306576	9910273084506561		m	 	500	  	$a September 21, 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228258560306576	9910273084506561		m	 	500	  	$a Shipping list no.: 90-685-P. $5 FU $5 FTS $5 FBoU
990228258560306576	9910273084506561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990228258560306576	9910273084506561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228258560306576	9910273084506561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1990> 1 microfiche : negative. $5 FTaSU
990228345190306576	9910099034206561		m	 	490	1 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-871 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228345190306576	9910099034206561		m	 	500	  	$a Shipping list no.: 90-697-P. $5 FU $5 FTS $5 FBoU
990228345190306576	9910099034206561		m	 	500	  	$a October 15, 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228345190306576	9910099034206561		m	 	500	  	$a Shipping list no.: 91-1065-M. $5 FTaSU
990228345190306576	9910099034206561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990228345190306576	9910099034206561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228345190306576	9910099034206561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228345190306576	9910099034206561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990228353990306576	9910273057806561		m	 	490	1 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-779 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228353990306576	9910273057806561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228353990306576	9910273057806561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228353990306576	9910273057806561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990228353990306576	9910273057806561		m	 	500	  	$a Shipping list no.: 90-695-P. $5 FU $5 FTS $5 FBoU
990228353990306576	9910273057806561		m	 	500	  	$a October 1, 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228353990306576	9910273057806561		m	 	500	  	$a Shipping list no.: 91-1453-M. $5 FTaSU
990228353990306576	9910273057806561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228353990306576	9910273057806561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990228366110306576	9910273076506561		m	 	490	1 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-712 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228366110306576	9910273076506561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990228366110306576	9910273076506561		m	 	500	  	$a Shipping list no.: 90-695-P. $5 FU $5 FTS $5 FBoU
990228366110306576	9910273076506561		m	 	500	  	$a September 17, 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228366110306576	9910273076506561		m	 	500	  	$a Shipping list no.: 91-072-M. $5 FTaSU
990228366110306576	9910273076506561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228366110306576	9910273076506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228366110306576	9910273076506561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H443-54 $5 FTaFA
990228366110306576	9910273076506561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228366110306576	9910273076506561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1990> 1 microfiche : negative. $5 FTaSU
990228502920306576	9910273097506561		m	 	490	1 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-834 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228502920306576	9910273097506561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990228502920306576	9910273097506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990228502920306576	9910273097506561		m	 	500	  	$a Shipping list no.: 91-1485-M. $5 FTaSU
990228502920306576	9910273097506561		m	 	500	  	$a October 10, 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228502920306576	9910273097506561		m	 	500	  	$a Shipping list no.: 90-707-P. $5 FU $5 FTS $5 FBoU
990228502920306576	9910273097506561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990228502920306576	9910273097506561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990228502920306576	9910273097506561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990231554140306576	9910149675406561		m	 	490	1 	$a Report / 101st Congress, 2d session, Senate ; $v 101-537 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990231554140306576	9910149675406561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990231554140306576	9910149675406561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990231554140306576	9910149675406561		m	 	500	  	$a Shipping list no.: 91-587-M. $5 FTaSU
990231554140306576	9910149675406561		m	 	500	  	$a October 18 ... 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990231554140306576	9910149675406561		m	 	500	  	$a Shipping list no.: 90-754-P. $5 FU $5 FTS $5 FBoU
990231554140306576	9910149675406561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990231554140306576	9910149675406561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990231554140306576	9910149675406561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990233866310306576	9910589828006561		m	 	490	0 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-905 $5 FTaSU $5 FU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990233866310306576	9910589828006561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990233866310306576	9910589828006561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990233866310306576	9910589828006561		m	 	500	  	$a Shipping list no.: 91-005-P. $5 FU $5 FTS $5 FBoU
990233866310306576	9910589828006561		m	 	500	  	$a October 19, 1990. $5 FTaSU $5 FU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990233866310306576	9910589828006561		m	 	500	  	$a Shipping list no.: 91-1844-M. $5 FTaSU
990233866310306576	9910589828006561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaSU $5 FU $5 FTS $5 FBoU
990233866310306576	9910589828006561		m	 	500	  	$a Caption title. $5 FTaSU $5 FU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU
990233866310306576	9910589828006561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990236678240306576	9910433994006561		m	 	490	0 	$a Report / 101st Congress, 2d session, Senate ; $v 101-546 $5 FTaSU $5 FMFIU $5 FU $5 FTaFA $5 FTS $5 FBoU
990236678240306576	9910433994006561		m	 	500	  	$a Shipping list no.: 91-894-M. $5 FTaSU
990236678240306576	9910433994006561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaSU $5 FU $5 FTS $5 FBoU
990236678240306576	9910433994006561		m	 	500	  	$a Caption title. $5 FTaSU $5 FMFIU $5 FU $5 FTaFA $5 FTS $5 FBoU
990236678240306576	9910433994006561		m	 	500	  	$a Shipping list no.: 91-002-P. $5 FU $5 FTS $5 FBoU
990236678240306576	9910433994006561		m	 	500	  	$a October 19 ... 1990. $5 FTaSU $5 FMFIU $5 FU $5 FTaFA $5 FTS $5 FBoU
990236678240306576	9910433994006561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990236678240306576	9910433994006561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 S413-20 $5 FTaFA
990236678240306576	9910433994006561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990236678240306576	9910433994006561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 1 microfiche : negative. $5 FTaSU
990236854070306576	9910226727606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990236854070306576	9910226727606561		m	 	500	  	$a Shipping list no.: 91-967-M. $5 FTaSU
990236854070306576	9910226727606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990236854070306576	9910226727606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 91 H161-13 $5 FTaFA
990236854070306576	9910226727606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990237193920306576	9910408567606561		m	 	490	1 	$a Report / 102d Congress, 1st session, House of Representatives ; $v 102-124 $5 FMFIU $5 FU $5 FTaFA $5 FTaSU $5 FTS $5 FBoU
990237193920306576	9910408567606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990237193920306576	9910408567606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 91 H623-2 $5 FTaFA
990237193920306576	9910408567606561		m	 	500	  	$a Shipping list no.: 91-495-P. $5 FU $5 FTS $5 FBoU
990237193920306576	9910408567606561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990237193920306576	9910408567606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990237193920306576	9910408567606561		m	 	500	  	$a June 24, 1991. $5 FMFIU $5 FU $5 FTaFA $5 FTaSU $5 FTS $5 FBoU
990237193920306576	9910408567606561		m	 	500	  	$a Caption title. $5 FMFIU $5 FU $5 FTaFA $5 FTaSU $5 FTS $5 FBoU
990237193920306576	9910408567606561		m	 	500	  	$a Shipping list no.: 91-2708-M. $5 FTaSU
990237193920306576	9910408567606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990237257270306576	9910493848206561		m	 	490	1 	$a Report / 102d Congress, 1st session, House of Representatives ; $v 102-164 $5 FMFIU $5 FU $5 FTaFA $5 FTaSU $5 FTS $5 FBoU
990237257270306576	9910493848206561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990237257270306576	9910493848206561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990237257270306576	9910493848206561		m	 	500	  	$a Caption title. $5 FMFIU $5 FU $5 FTaFA $5 FTaSU $5 FTS $5 FBoU
990237257270306576	9910493848206561		m	 	500	  	$a July 25, 1991. $5 FMFIU $5 FU $5 FTaFA $5 FTaSU $5 FTS $5 FBoU
990237257270306576	9910493848206561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990237257270306576	9910493848206561		m	 	500	  	$a Shipping list no.: 91-575-P. $5 FU $5 FTS $5 FBoU
990237257270306576	9910493848206561		m	 	500	  	$a Shipping list no.: 91-2397-M. $5 FTaSU
990237257270306576	9910493848206561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990237669510306576	9910297379606561		m	 	500	  	$a Shipping list no.: 93-0233-M. $5 FTaSU
990237669510306576	9910297379606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H161-52 $5 FTaFA
990237669510306576	9910297379606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1993. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990237882830306576	9910531006506561		m	 	490	1 	$a Report / 102d Congress, 2d session, House of Representatives ; $v 102-624 $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990237882830306576	9910531006506561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H363-11 $5 FTaFA
990237882830306576	9910531006506561		m	 	500	  	$a June 29, 1992. $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990237882830306576	9910531006506561		m	 	500	  	$a Caption title. $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990237882830306576	9910531006506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990237882830306576	9910531006506561		m	 	500	  	$a Shipping list no.: 92-0513-P. $5 FU $5 FTS $5 FBoU
990237882830306576	9910531006506561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990237882830306576	9910531006506561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990237882830306576	9910531006506561		m	 	500	  	$a Shipping list no.: 92-2266-M. $5 FTaSU
990237882830306576	9910531006506561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990237984700306576	9910115579906561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990237984700306576	9910115579906561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H441-50 $5 FTaFA
990237984700306576	9910115579906561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990237984700306576	9910115579906561		m	 	500	  	$a Shipping list no.: 92-2150-M. $5 FTaSU
990237984700306576	9910115579906561		m	 	500	  	$a Microfiche. [Washington, DC : SUPTDOCS/GPO, 1992] 5 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990237995740306576	9910115589706561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990237995740306576	9910115589706561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H442-10 $5 FTaFA
990237995740306576	9910115589706561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990237995740306576	9910115589706561		m	 	500	  	$a Shipping list no.: 93-0316-M. $5 FTaSU
990237995740306576	9910115589706561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1993 . microfiches : negative ; 11 x 15 cm. $5 FTaSU
990238040440306576	9910564824506561		m	 	490	1 	$a Report / 102d Congress, 2d session, House of Representatives ; $v 102-775 $5 FMFIU $5 FTaFA $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU
990238040440306576	9910564824506561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238040440306576	9910564824506561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H523-13 $5 FTaFA
990238040440306576	9910564824506561		m	 	500	  	$a August 3, 1992. $5 FMFIU $5 FTaFA $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU
990238040440306576	9910564824506561		m	 	500	  	$a Caption title. $5 FMFIU $5 FTaFA $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU
990238040440306576	9910564824506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238040440306576	9910564824506561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU
990238040440306576	9910564824506561		m	 	500	  	$a Shipping list no.: 92-0593-P. $5 FU $5 FTS $5 FBoU
990238040440306576	9910564824506561		m	 	500	  	$a Shipping list no.: 93-0065-M. $5 FTaSU
990238067360306576	9910098245806561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238067360306576	9910098245806561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H561-41 $5 FTaFA
990238067360306576	9910098245806561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238067360306576	9910098245806561		m	 	500	  	$a Serial no. 102-67. $5 FMFIU $5 FTaFA $5 FU $5 FPeU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990238067360306576	9910098245806561		m	 	500	  	$a Shipping list no.: 92-0375-P. $5 FU $5 FTS $5 FOFT $5 FBoU
990238067360306576	9910098245806561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FPeU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990238067360306576	9910098245806561		m	 	500	  	$a Shipping list no.: 92-2060-M. $5 FTaSU
990238067360306576	9910098245806561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 4 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990238069210306576	9910098247306561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FPeU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990238069210306576	9910098247306561		m	 	500	  	$a Shipping list no.: 92-0473-P. $5 FU $5 FTS $5 FOFT $5 FBoU
990238069210306576	9910098247306561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238069210306576	9910098247306561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H561-50 $5 FTaFA
990238069210306576	9910098247306561		m	 	500	  	$a Serial no. 102-69. $5 FMFIU $5 FTaFA $5 FU $5 FPeU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990238069210306576	9910098247306561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238069210306576	9910098247306561		m	 	500	  	$a Shipping list no.: 93-0008-M. $5 FTaSU
990238069210306576	9910098247306561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990238071710306576	9910098249606561		m	 	500	  	$a Shipping list no.: 93-0216-M. $5 FTaSU
990238071710306576	9910098249606561		m	 	500	  	$a Shipping list no.: 92-0589-P. $5 FU $5 FTS $5 FOFT $5 FBoU
990238071710306576	9910098249606561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990238071710306576	9910098249606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238071710306576	9910098249606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238071710306576	9910098249606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H561-58 $5 FTaFA
990238071710306576	9910098249606561		m	 	500	  	$a Serial no. 102-82. $5 FMFIU $5 FTaFA $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990238071710306576	9910098249606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 2 microfiches : negative ; 11 x 15 cm.; $5 FTaSU
990238102130306576	9910098271906561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H621-25 $5 FTaFA
990238102130306576	9910098271906561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238102130306576	9910098271906561		m	 	500	  	$a Serial no. 102-37. $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FPeU $5 FTS $5 FOFT $5 FBoU
990238102130306576	9910098271906561		m	 	500	  	$a Shipping list no.: 92-359-P. $5 FU $5 FTS $5 FOFT $5 FBoU
990238102130306576	9910098271906561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FPeU $5 FTS $5 FOFT $5 FBoU
990238102130306576	9910098271906561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238102130306576	9910098271906561		m	 	500	  	$a Shipping list no.: 92-1998-M. $5 FTaSU
990238102130306576	9910098271906561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990238496200306576	9910025743406561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238496200306576	9910025743406561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 97 H161-17 $5 FTaFA
990238496200306576	9910025743406561		m	 	500	  	$a Shipping list no.: 97-0797-M. $5 FTaSU
990238496200306576	9910025743406561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FBoU $5 FTS $5 FMFIU $5 FTaSU $5 FTaFA $5 FOFT $5 FU $5 FPeU
990238496200306576	9910025743406561		m	 	500	  	$a Shipping list no.: 97-0249-P. $5 FBoU $5 FTS $5 FMFIU $5 FTaFA $5 FOFT $5 FU $5 FPeU
990238496200306576	9910025743406561		m	 	500	  	$a Serial no. 105-6. $5 FBoU $5 FTS $5 FMFIU $5 FTaSU $5 FTaFA $5 FOFT $5 FU $5 FPeU
990238496200306576	9910025743406561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238496200306576	9910025743406561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1997. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990238579430306576	9910520501806561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238579430306576	9910520501806561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaFA $5 FTS $5 FOFT
990238579430306576	9910520501806561		m	 	500	  	$a Shipping list no.: 92-0481-P. $5 FU $5 FTaFA $5 FTS $5 FOFT
990238579430306576	9910520501806561		m	 	500	  	$a Shipping list no.: 92-2411-M. $5 FTaSU
990238579430306576	9910520501806561		m	 	500	  	$a Shipping list no.: 92-0481-P. $5 FMFIU
990238579430306576	9910520501806561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 6 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990238911840306576	9910427450006561		m	 	500	  	$a Shipping list no.: 93-0230-M. $5 FTaSU
990238911840306576	9910427450006561		m	 	500	  	$a Shipping list no.: 92-0681-P. $5 FTaFA $5 FU $5 FTS $5 FOFT $5 FBoU
