IZ_MMS	NZ_MMS	OCLC	TAG	FIELD
990200044380306576			534  	$p Transcribed from: $a Berkeley, George (1685-1753) $t The works of George Berkeley, Bishop of Cloyne $c London : Printed for Thomas Tegg, 1843 $n Edited by G.N. Wright. $5 FU
990200044380306576			534  	$p Transcribed from: $a Conway, Anne (1631-1679) $t The principles of the most ancient and modern philosophy $c London : Paternoster Row, 1692 $n Page numbers in the Past Masters electronic edition refer to the modern edition, edited by Peter Loptson and published by Martinus Nijhoff in the Hague, 1982. $5 FU
990200044380306576			534  	$p Transcribed from: $a Hume, David (1711-1776) $t A treatise of human nature $c London : Everyman's, 1911 $n The Past Masters electronic edition of A treatise of human nature has been proofread against the Greene & Grose 1882 edition, and the Selby-Bigge edition has been used to arbitrate the discrepancies. $5 FU
990200044380306576			534  	$p Transcribed from: $a Hume, David (1711-1776) $t The philosophical works $c London, 1886 $n Edited by Thomas Hill Green and Thomas Hodge Gross. 4. Vols. $5 FU
990200044380306576			534  	$p Transcribed from: $a Hume, David (1711-1776) $t The philosophical works of David Hume $c Edinburgh : A. Black and W. Tait, 1854 $n The Past Masters electronic edition of the Dialogues concerning natural religion has used the 1854 edition as the text basis. $5 FU
990200044380306576			534  	$p Transcribed from: $a Locke, John (1632-1704> $t The works of John Locke $c London : Printed for C. and J. Rivington, 1824 $n 12th edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Hobbes, Thomas (1588-1679) $t The elements of law, natural and politic $c London : Simpkin, Marshall and Co., 1889 $n This is an electronic version of the 1889 edition edited by Ferdinand Tönnies. Page numbers in the reference line refer to the page numbers of the Tönnies 1889 edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Hobbes, Thomas (1588-1679) $t The English works of Thomas Hobbes $c London : J Bohn, 1839-1845 $n The electronic versions of Hobbes' Leviathan and De cive were scanned from the Molesworth edition but proofread against the 1651 head edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Mill, John Stuart (1806-1873) $t Utilitarianism $c London : Longman's, Green, Reader, and Dyer, 1871 $n 4th edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Mill, John Stuart (1806-1873) $t On liberty $c London : Longman's, Green, Reader, and Dyer, 1869 $n 4th edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Mill, John Stuart (1806-1873) $t The subjection of women $c London : Longman's, Green, Reader, and Dyer, 1869 $n 1st edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Mill, John Stuart (1806-1873) $t Principles of political economy $c London : Longman's, Green, Reader, and Dyer, 1871 $n 7th edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Ricardo, David (1772-1823) $t On the principles of political economy, and Taxation $c London : John Murray, Albemarle Street, 1821 $n 3rd edition. The 1821 edition was also the basis for the Cambridge University Press edition of 1953. $5 FU
990200044380306576			534  	$p Transcribed from: $a Selby-Bigge, Lewis Amherst (1860-1951) $t British moralists $c Oxford : Clarendon Press, 1897. $5 FU
990200044380306576			534  	$p Transcribed from: $a Sidgwick, Henry (1838-1900) $t The methods of ethics $c London : MacMillan, 1907 $n 7th edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Sidgwick, Henry (1838-1900) $t Outlines of the history of ethics $c London : MacMillan, 1902 $n 5th edition. $5 FU
990200044380306576			534  	$p Transcribed from: $a Smith, Adam (1723-1790) $t An inquiry into the nature and causes of the wealth of nations $c New York : Random House, 1937 $n Edited by Edwin Canaan. $5 FU
990200044380306576			538  	$a Mode of access: World Wide Web. $5 FU
990200044380306576			85640	$u https://login.proxy.lib.fsu.edu/login?url=http://pm.nlx.com/xtf/view?docId=britphil/britphil.00.xml $y FSU: Connect to online content $3 Past Masters $5 FTaSU
990200044380306576			926  	$a DO NOT OFFLOAD $5 FU $9 LOCAL
990202121180306576	9910827766106561	49286132	321  	$a Frequency varies, $b 1982-2004 $5 FOFT
990202121180306576	9910827766106561	49286132	3621 	$a Print began with vol. 1 (June 1982). $5 FTS $5 FTaSU $5 FBoU $5 FOFT
990202121180306576	9910827766106561	49286132	3621 	$a Print began with vol. 1 (June 1982). $5 FTS $5 FTaSU $5 FBoU $5 FOFT
990202121180306576	9910827766106561	49286132	3621 	$a Print began with vol. 1 (June 1982). $5 FTS $5 FTaSU $5 FBoU $5 FOFT
990202121180306576	9910827766106561	49286132	506  	$3 Use copy $f Restrictions unspecified $5 FTSMiAaHDL $2 star
990202121180306576	9910827766106561	49286132	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990202121180306576	9910827766106561	49286132	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990202121180306576	9910827766106561	49286132	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $5 MiAaHDL $2 pda
990202121180306576	9910827766106561	49286132	500  	$a Description based on: Vol. 18, no. 1 (Mar. 1999); title from journal information screen (viewed Mar. 7, 2002). $5 FTS $5 FBoU
990202121180306576	9910827766106561	49286132	500  	$a Latest issue consulted: Vol. 23, no. 3 (Sept. 2004) (publisher's website viewed Sept. 10, 2004). $5 FTS $5 FBoU
990202121180306576	9910827766106561	49286132	500  	$a Title and description from journal website (viewed Dec. 8, 2005) $5 FTaSU
990202121180306576	9910827766106561	49286132	500  	$a Description based on: Vol. 18, no. 1 (1999); title from journal homepage (Sage Journals Online, viewed Dec. 16, 2008). $5 FOFT
990202121180306576	9910827766106561	49286132	500  	$a Published: Newbury, Park, CA : Sage Publications, <July 1986- >; Thousand Oaks, CA, <2001- > $5 FOFT
990202121180306576	9910827766106561	49286132	530  	$a Also issued in print. $5 FTS $5 FOFT
990202121180306576	9910827766106561	49286132	530  	$a Also issued in print. $5 FTS $5 FOFT
990202121180306576	9910827766106561	49286132	530  	$a Available via the Internet: access restricted to FSU community. $5 FTaSU
990202121180306576	9910827766106561	49286132	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FBoU
990202121180306576	9910827766106561	49286132	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FBoU
990202121180306576	9910827766106561	49286132	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU
990202121180306576	9910827766106561	49286132	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU
990204226820306576	9910578978706561	50482364	500  	$a Electronic version version of ed. published: New York : Plenum Press, c1998. $5 FTaSU $5 FTaFA $5 FOFT $5 FJUNF $5 FMFIU $5 FPeU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204226820306576	9910578978706561	50482364	500  	$a Proceedings of the XIXth Congress of the International Association of Suicide Prevention, held March 23-27, 1997, in Adelaide, South Australia, Australia--T.p. verso. $5 FTaSU $5 FTaFA $5 FOFT $5 FJUNF $5 FMFIU $5 FPeU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204226820306576	9910578978706561	50482364	506  	$a Made available through NetLibrary; access may be limited to NetLibrary affiliated libraries. $5 FTaSU $5 FTaFA $5 FOFT $5 FJUNF $5 FMFIU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204226820306576	9910578978706561	50482364	538  	$a Mode of access: World Wide Web. $5 FTaSU $5 FTaFA $5 FJUNF $5 FMFIU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204226820306576	9910578978706561	50482364	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=69645 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990204227830306576	9910578947006561	50482580	4901 	$a The Plenum series in adult development and aging $5 FPeU
990204227830306576	9910578947006561	50482580	500  	$a Electronic version version of ed. published: New York : Plenum Press, c1998. $5 FTaSU $5 FTaFA $5 FOFT $5 FJUNF $5 FMFIU $5 FPeU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204227830306576	9910578947006561	50482580	5050 	$a The study of adult development -- The aging human body -- Health and illness -- Cognitive development and change -- Personality development and disorders -- Sex, love, and marriage -- Families and friends -- Gender, race, and social class -- Living environments -- Income, employment, and retirement -- Spending, leisure, and other nonemployment activities -- Crime, war, and law -- Death, bereavement, and widowhood. $5 FTaSU $5 FTaFA $5 FOFT $5 FJUNF $5 FMFIU $5 FPeU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204227830306576	9910578947006561	50482580	506  	$a Made available through NetLibrary; access may be limited to NetLibrary affiliated libraries. $5 FTaSU $5 FTaFA $5 FOFT $5 FJUNF $5 FMFIU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204227830306576	9910578947006561	50482580	538  	$a Mode of access: World Wide Web. $5 FTaSU $5 FTaFA $5 FJUNF $5 FMFIU $5 FFmFGC $5 FBoU $5 FTS $5 FU
990204227830306576	9910578947006561	50482580	8564 	$x Bibliographic record display $u http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=70118 $z Licensed for UF students, faculty and staff $y Read this E-book $5 FU
990215007460306576	9910972661206561	433141151	3620 	$a Print began in 2000? $5 FTaSU
990215007460306576	9910972661206561	433141151	500  	$a Title from the screen (viewed Feb. 16, 2004). $5 FTaSU
990215007460306576	9910972661206561	433141151	506  	$a Access restricted to subscribers. $5 FTaSU
990215007460306576	9910972661206561	433141151	530  	$a Online version of the print title. $5 FTaSU
990215007460306576	9910972661206561	433141151	538  	$a Mode of access: World Wide Web. $5 FTaSU
990216065030306576	9910052323406561	44954226	4901 	$a Health, nutrition, and population series $5 FPeU
990216065030306576	9910052323406561	44954226	506  	$a License restrictions may limit access. $5 FPeU
990216065030306576	9910052323406561	44954226	533  	$a Electronic reproduction. $b [Washington, D.C.] : $c World Bank Group, $d [2007]. $f (World Bank e-Library) $5 FPeU
990216065030306576	9910052323406561	44954226	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216095180306576	9910447101006561	44954368	4901 	$a World Bank technical paper, $x 0253-7494 ; $v no. 456 $5 FPeU
990216095180306576	9910447101006561	44954368	5050 	$a Water crisis : current perceptions and future realities / Asit Biswas -- Essential concepts for groundwater / Stephen Foster -- Groundwater and society : problems in variability and points of engagement / Jacob Burke, Marcus Moench and Claude Sauveplane -- National regulations for groundwater : options, issues and best practices / Stfano Burchi -- Institutional and legal issues relevent to the implementation of water markets / Miguel Solanes -- Mitigating natural groundwater contamination in Bangladesh : early policy lessons from a development project / Nadim Khouri and Sarwat Chowdhury -- Groundwater resources management in Jordan : policy and regulatory issues / Andrew Macoun and Hazim El Naser -- Groundwater management in Mexico : legal and institutional issues / Karin Kemper -- Experience with groundwater irrigation in Nepal / Ohn Myint -- Groundwater management in Yemen : legal and regulatory issues / Karen Hudes -- International groundwater law : evolution and context / Stephen McCaffrey -- International groundwater law and the World Bank policy for projects on transboundary groundwater / Raj Krishna and Salman M.A. Salman -- International environmental law : principles relevant to transboundary groundwater / David Freestone. $5 FPeU
990216095180306576	9910447101006561	44954368	506  	$a Access is restricted to subscribing institutions. $5 FPeU
990216095180306576	9910447101006561	44954368	533  	$a Electronic reproduction. $b [Washington, D.C.] : $c World Bank Group, $d [2007]. $f (World Bank e-Library) $5 FPeU
990216095180306576	9910447101006561	44954368	533  	$a Electronic reproduction. $b Boulder, Colo. : $c NetLibrary, $d 2000. $n Available via the World Wide Web. $n Available in multiple electronic file formats. $n Access may be limited to NetLibrary affiliated libraries. $5 FJUNF $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FTaFA $5 FMFIU
990216384000306576	9910569030906561	44955482	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990216384000306576	9910569030906561	44955482	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990216384000306576	9910569030906561	44955482	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990216384000306576	9910569030906561	44955482	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990247987740306576	9910260301406561	47947205	500  	$a Latest issue consulted: Online version of 2005. $5 FMFIU
990247987740306576	9910260301406561	47947205	506  	$a Access for FIU faculty and students provided by the libraries. $5 FMFIU
990247987740306576	9910260301406561	47947205	926  	$a HATHI-IC $5 KEEPUF $9 LOCAL
990247987740306576	9910260301406561	47947205	926  	$a HATHI-IC $5 KEEPUF $9 LOCAL
990249816740306576	9910603145606561	503442321	506  	$a This collection is open to all researchers. $5 FTaSU
990249816740306576	9910603145606561	503442321	540  	$a Before publication or commercial use permission must be obtained from the Florida State University Heritage Protocol Executive Committee, and the holder of copyright, if not Florida State University. $5 FTaSU
990249816740306576	9910603145606561	503442321	545  	$a Gladys Martin Black (formerly Gladys Martin) was a Florida State College for Women student, class of 1918 (BS, Home Economics). $5 FTaSU
990249817430306576	9910603189306561	503444252	506  	$a This collection is open to all researchers. $5 FTaSU
990249817430306576	9910603189306561	503444252	540  	$a Before photographing or publishing quotations or excerpts from any materials, permission must be obtained from the Florida State University Heritage Protocol Executive Committee, and the holder of the copyright, if not Florida State University. $5 FTaSU
990249817430306576	9910603189306561	503444252	541  	$a Donated by Sam Lamar to Heritage Protocol through the Alumni Association. $5 FTaSU
990249817430306576	9910603189306561	503444252	545  	$a Brooksville native Sam Lamar was a Tallahassee Branch of the University of Florida/Florida State University graduate, class of 1951 (BS, Comprehensive Vocational Education). $5 FTaSU
990249817430306576	9910603189306561	503444252	530  	$a Photographs in this collection have been digitized and are available via FSU Libraries Digital Collections, $u http://purl.fcla.edu/fsu/lib/digcoll/hp/lamar/1926 $5 FTaSU
990252213710306576	9910614335806561	588869403	545  	$a Carrie Forehand Crocker (formerly Carrie Lee Forehand) was a Florida State College for Women student, class of 1942 (BA, Home Economics). $5 FTaSU
990252213710306576	9910614335806561	588869403	5411 	$a Donated to Heritage Protocol through Mary Lou Norwood. $5 FTaSU
990252213710306576	9910614335806561	588869403	506  	$a This collection is open to all researchers. $5 FTaSU
990252213710306576	9910614335806561	588869403	540  	$a Before photographing or publishing quotations or excerpts from any materials, permission must be obtained from the Florida State University Heritage Protocol Executive Committee, and the holder of copyright, if not Florida State University. $5 FTaSU
990252657960306576	9910858952006561	38523280	3620 	$a Vol. 1, issue 1 (Nov. 1973)- $5 FTS
990252657960306576	9910858952006561	38523280	3620 	$a Vol. 1, no. 1 (Nov. 1973)- $5 FOFT
990252657960306576	9910858952006561	38523280	3621 	$a Coverage as of Feb. 24, 1998: Vol. 24, issue 1 (1997)- $5 FTaFA
990252657960306576	9910858952006561	38523280	500  	$a Title from journal archive screen (ScienceDirect, viewed on Sept. 1, 2010). $5 FOFT
990252657960306576	9910858952006561	38523280	500  	$a Description based on: Vol. 24, issue 1 (1997); title from general information screen (viewed Feb. 24, 1998). $5 FTS $5 FTaFA
990252657960306576	9910858952006561	38523280	500  	$a Description based on: Vol. 24, issue 1 (1997); title from general information screen (viewed Feb. 24, 1998). $5 FTS $5 FTaFA
990252657960306576	9910858952006561	38523280	500  	$a Table of contents and index for 1995- also available online. $5 FTaSU $5 FBoU $5 FOFT
990252657960306576	9910858952006561	38523280	500  	$a Table of contents and index for 1995- also available online. $5 FTaSU $5 FBoU $5 FOFT
990252657960306576	9910858952006561	38523280	500  	$a Title from journal issues screen (viewed 09 Mar. 2005). $5 FTaSU
990252657960306576	9910858952006561	38523280	506  	$a Subscription and registration required for access. $5 FTS $5 FTaFA
990252657960306576	9910858952006561	38523280	506  	$a Subscription and registration required for access. $5 FTS $5 FTaFA
990252657960306576	9910858952006561	38523280	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FTaFA
990252657960306576	9910858952006561	38523280	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FTaFA
990252657960306576	9910858952006561	38523280	530  	$a Online version of the print title: Annals of tourism research. $5 FTaFA
990252657960306576	9910858952006561	38523280	530  	$a Available in Elsevier's ScienceDirect online journal collection. $5 FTaFA
990252657960306576	9910858952006561	38523280	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FBoU
990252657960306576	9910858952006561	38523280	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FBoU
990252657960306576	9910858952006561	38523280	530  	$a Available via the Internet; access restricted to the FSU community. $5 FTaSU
990252657960306576	9910858952006561	38523280	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FTaFA
990252657960306576	9910858952006561	38523280	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FTaFA
990252657960306576	9910858952006561	38523280	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FTaFA
990252657960306576	9910858952006561	38523280	538  	$a System requirements: Adobe Acrobat reader. $5 FTS
990252657960306576	9910858952006561	38523280	538  	$a System requirements: Internet connectivity, World Wide Web browser, and Adobe Acrobat reader. $5 FTaFA
990252658520306576	9910807832006561	39154819	3620 	$a Vol. 20 (1996)- $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	3620 	$a Vol. 20 (1996)- $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	3620 	$a Vol. 20 (1996)- $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	3620 	$a Vol. 20 (1996)- $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	500  	$a Title from journal issues screen (viewed 10 Mar. 2005). $5 FTaSU
990252658520306576	9910807832006561	39154819	500  	$a Index and table of contents for 1996- also available online. $5 FTaSU
990252658520306576	9910807832006561	39154819	500  	$a Title from general information screen (viewed May 21, 1998). $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	500  	$a Title from general information screen (viewed May 21, 1998). $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	500  	$a Title from general information screen (viewed May 21, 1998). $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	500  	$a Title from general information screen (viewed May 21, 1998). $5 FTS $5 FBoU $5 FMFIU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	506  	$a Subscription and registration required for access. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	506  	$a Subscription and registration required for access. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	506  	$a Subscription and registration required for access. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	530  	$a Available via the Internet; access restricted to the FSU community. $5 FTaSU
990252658520306576	9910807832006561	39154819	530  	$a Also issued in print. $5 FTaSU $5 FMFIU $5 FOFT
990252658520306576	9910807832006561	39154819	530  	$a Also issued in print. $5 FTaSU $5 FMFIU $5 FOFT
990252658520306576	9910807832006561	39154819	530  	$a Also issued in print. $5 FTaSU $5 FMFIU $5 FOFT
990252658520306576	9910807832006561	39154819	530  	$a Online version of print publication. $5 FMFIU
990252658520306576	9910807832006561	39154819	530  	$a Online version of the print publication: Annual reviews in control. $5 FTS $5 FBoU $5 FTaFA
990252658520306576	9910807832006561	39154819	530  	$a Online version of the print publication: Annual reviews in control. $5 FTS $5 FBoU $5 FTaFA
990252658520306576	9910807832006561	39154819	530  	$a Available in Elsevier's ScienceDirect online journal collection. $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a System requirements: Internet connectivity, World Wide Web browser, and Adobe Acrobat reader. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a System requirements: Internet connectivity, World Wide Web browser, and Adobe Acrobat reader. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	538  	$a System requirements: Internet connectivity, World Wide Web browser, and Adobe Acrobat reader. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252658520306576	9910807832006561	39154819	78000	$t Annual review in automatic programming (Online) $5 FMFIU
990252658520306576	9910807832006561	39154819	78000	$t Annual review in automatic programming $x 0066-4138 $w (DLC) 60012884 $w (OCoLC)1275654 $5 FTS $5 FBoU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	78000	$t Annual review in automatic programming $x 0066-4138 $w (DLC) 60012884 $w (OCoLC)1275654 $5 FTS $5 FBoU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	78000	$t Annual review in automatic programming $x 0066-4138 $w (DLC) 60012884 $w (OCoLC)1275654 $5 FTS $5 FBoU $5 FOFT $5 FTaFA
990252658520306576	9910807832006561	39154819	78000	$t Annual review in automatic programming (Online) $w (OCoLC)45087952138 $5 FTaSU
990252659960306576	9910807840406561	38524773	3620 	$a Vol. 1, no. 1 (Jan./Feb. 1986)- $5 FTS
990252659960306576	9910807840406561	38524773	3621 	$a Coverage as of Feb. 25, 1998: Vol. 12, issue 1 (Jan. 1997)- $5 FBoU $5 FTaFA
990252659960306576	9910807840406561	38524773	3621 	$a Print began with: Vol. 1, no. 1 (Jan./Feb. 1986). $5 FOFT
990252659960306576	9910807840406561	38524773	3621 	$a Coverage as of May 19, 1998: Vol. 12, no. 1 (Jan. 1997)- $5 FMFIU
990252659960306576	9910807840406561	38524773	500  	$a Description based on: Vol. 12, issue 1 (Jan. 1997); title from general information screen (viewed Feb. 25, 1998). $5 FTS $5 FBoU $5 FTaFA
990252659960306576	9910807840406561	38524773	500  	$a Description based on: Vol. 12, issue 1 (Jan. 1997); title from general information screen (viewed Feb. 25, 1998). $5 FTS $5 FBoU $5 FTaFA
990252659960306576	9910807840406561	38524773	500  	$a Index, abstracts and table of contents for 1995- also available online. $5 FTaSU
990252659960306576	9910807840406561	38524773	500  	$a Title from journal issues screen (viewed 10 Mar. 2005). $5 FTaSU
990252659960306576	9910807840406561	38524773	500  	$a Description based on: Vol. 10, no. 1 (1995); title from title screen (viewed Oct. 23, 2001). $5 FOFT
990252659960306576	9910807840406561	38524773	500  	$a Description based on: Vol. 12, no. 1 (Jan. 1997); title from general information screen (viewed May 19, 1998). $5 FMFIU
990252659960306576	9910807840406561	38524773	506  	$a Subscription and registration required for access. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	506  	$a Subscription and registration required for access. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	506  	$a Subscription and registration required for access. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	515  	$a Some issues combined. $5 FTaSU
990252659960306576	9910807840406561	38524773	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	516  	$a Abstracts, tables of contents, and citation information are HTML encoded; articles are available in portable document format (PDF) and as Postscript Level 2 files. $5 FTS $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	530  	$a Available in Elsevier's ScienceDirect online journal collection. $5 FTaFA
990252659960306576	9910807840406561	38524773	530  	$a Available via the Internet; access restricted to the FSU community. $5 FTaSU
990252659960306576	9910807840406561	38524773	530  	$a Online version of the print title: Applied geochemistry. $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	530  	$a Online version of the print title: Applied geochemistry. $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FOFT $5 FMFIU
990252659960306576	9910807840406561	38524773	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FOFT $5 FMFIU
990252659960306576	9910807840406561	38524773	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FOFT $5 FMFIU
990252659960306576	9910807840406561	38524773	530  	$a Also issued in print. $5 FTS $5 FTaSU $5 FOFT $5 FMFIU
990252659960306576	9910807840406561	38524773	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	538  	$a Mode of access: World Wide Web. $5 FTS $5 FTaSU $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	538  	$a System requirements: Internet connectivity, World Wide Web browser, and Adobe Acrobat reader. $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	538  	$a System requirements: Internet connectivity, World Wide Web browser, and Adobe Acrobat reader. $5 FBoU $5 FMFIU $5 FTaFA
990252659960306576	9910807840406561	38524773	538  	$a System requirements: Adobe Acrobat reader. $5 FTS
990252660290306576	9910596690506561	38524777	3620 	$a Vol. 1, no. 1 (Jan. 1981)- $5 FTS
990252660290306576	9910596690506561	38524777	3621 	$a Coverage as of Feb. 25, 1998: Vol. 17, issue 1 (Jan. 1997)- $5 FBoU $5 FTaFA $5 FPeU
990252660290306576	9910596690506561	38524777	3621 	$a Coverage as of Feb. 25, 1998: Vol. 17, issue 1 (Jan. 1997)- $5 FBoU $5 FTaFA $5 FPeU
990252660290306576	9910596690506561	38524777	3621 	$a Print began with: Vol. 1, no. 1 (Jan. 1981). $5 FOFT $5 FMFIU
990252660290306576	9910596690506561	38524777	3621 	$a Print began with: Vol. 1, no. 1 (Jan. 1981). $5 FOFT $5 FMFIU
