IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990212091010306576	9910239113806561	310754529	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c ProQuest, $d 2007. $e negative. $5 FTaFA
990212092100306576	9910239114806561	310761927	m	 	500	  	$a Reuse of record except for individual research requires license from ProQuest, LLC. $5 FTaFA
990212092100306576	9910239114806561	310761927	m	 	500	  	$a Shipping list unavailable. $5 FTaSU
990212092100306576	9910239114806561	310761927	m	 	500	  	$a Serial no. 110-142. $5 FTaSU $5 FU $5 FJUNF $5 FTaFA $5 FTS
990212092100306576	9910239114806561	310761927	m	 	500	  	$a Shipping list no.: 2009-0213-P. $5 FU $5 FTaFA $5 FTS
990212092100306576	9910239114806561	310761927	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c ProQuest, $d 2007. $e negative. $5 FTaFA
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Shipping list no.: 88-173-P (v. 1). $5 FOFT
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Shipping list no.: 88-493-P (v. 2). $5 FOFT
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Shipping list no.: 89-267-P (v. 3). $5 FOFT $5 FBoU $5 FU
990212138520306576	9910239161906561	18413130	m	0	500	  	$a July 28; October 6, 14, November 5, 1987--Vol. 1. $5 FOFT $5 FTaFA
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Monthly Catalog Number: gp 89013799 $5 FBoU
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Shipping list no.: 88-173-P ([v. 1]), 88-493-P (v. 2), 89-267-P (v. 3). $5 FTaSU
990212138520306576	9910239161906561	18413130	m	0	500	  	$a February 23, March 8, April 27, and May 18, 1988--Vol. 2. $5 FOFT $5 FTaFA
990212138520306576	9910239161906561	18413130	m	0	500	  	$a July 13, August 3, September 14, 22, 27, and October 4, 1988--Vol. 3. $5 FOFT $5 FTaFA $5 FBoU $5 FU
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990212138520306576	9910239161906561	18413130	m	0	500	  	$a CIS Microfiche Accession Numbers: CIS 88 H381-28 (v. 1), CIS 88 H381-81 (v. 2), CIS 89 H381-79 (v. 3) $5 FTaFA
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Held July 28, 1987-Oct. 4, 1988. $5 FPeU $5 FTaSU
990212138520306576	9910239161906561	18413130	m	0	500	  	$a Monthly Catalog Number: gp 8017701 $5 FOFT
990212138520306576	9910239161906561	18413130	m	0	500	  	$a pt. 2: Second session on H. Con. Res. 249 ... H. Con. Res. 259, H. Res. 397, H. Con. Res. 274, H. Con. Res. 223, H.R. 4162, H.R. 4471, H.J. Res. 479, H.J. Res. 493, H.J. Res. 495, H.J. Res. 497, H. Res. 437, and S. 2304. $5 FOFT $5 FTaFA
990212138520306576	9910239161906561	18413130	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1988-. $e 11 X 15 cm. $5 FTaFA
990212164110306576	9910335183806561	34088255	m	0	490	0 	$a Report / 104th Congress, 1st session, House of Representatives ; $v 104-321 $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FPeU $5 FTaFA
990212164110306576	9910335183806561	34088255	m	0	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990212164110306576	9910335183806561	34088255	m	0	500	  	$a Shipping list no.: 96-0022-S. $5 FTS $5 FU $5 FBoU $5 FPeU $5 FTaFA
990212164110306576	9910335183806561	34088255	m	0	500	  	$a Distributed to some depository libraries in microfiche. $5 FTS $5 FU $5 FBoU $5 FPeU $5 FTaFA
990212164110306576	9910335183806561	34088255	m	0	500	  	$a November 7, 1995. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FPeU $5 FTaFA
990212164110306576	9910335183806561	34088255	m	0	500	  	$a Shipping list no.: 96-0022-P. $5 FTaSU
990212164110306576	9910335183806561	34088255	m	0	500	  	$a Caption title. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FPeU $5 FTaFA
990212164110306576	9910335183806561	34088255	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1995. $e 11 x 15 cm. $5 FMFIU
990212184770306576	9910147733706561	34109945	m	 	490	0 	$a Report / 104th Congress, 1st session, House of Representatives ; $v 104-310 $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a Shipping list no.: 96-0021-P. $5 FTaSU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a Caption title. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a November 6, 1995. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTS $5 FU $5 FBoU $5 FPeU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a Shipping list no.: 96-0021-S. $5 FTS $5 FU $5 FBoU $5 FPeU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990212184770306576	9910147733706561	34109945	m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990212184770306576	9910147733706561	34109945	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1995. $e 11 x 15 cm. $5 FMFIU
990212184770306576	9910147733706561	34109945	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1995. $e 11 x 15 cm. $5 FTaFA
990212185110306576	9910335189806561	34110002	m	 	490	0 	$a Report / 104th Congress, 1st session, House of Representatives ; $v 104-313 $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a Shipping list no.: 96-0021-P. $5 FTaSU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a Caption title. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a November 7, 1995. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTS $5 FU $5 FBoU $5 FPeU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a Shipping list no.: 96-0021-S. $5 FTS $5 FU $5 FBoU $5 FPeU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990212185110306576	9910335189806561	34110002	m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990212185110306576	9910335189806561	34110002	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1995. $e 11 x 15 cm. $5 FMFIU
990212185110306576	9910335189806561	34110002	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1995. $e 11 x 15 cm. $5 FTaFA
990212246920306576	9910147753606561	34182326	m	 	490	0 	$a Report / 104th Congress, 1st session, House of Representatives ; $v 104-409 $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212246920306576	9910147753606561	34182326	m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990212246920306576	9910147753606561	34182326	m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990212246920306576	9910147753606561	34182326	m	 	500	  	$a Caption title. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212246920306576	9910147753606561	34182326	m	 	500	  	$a Shipping list no.: 95-0100-P. $5 FTS $5 FU $5 FBoU $5 FPeU
990212246920306576	9910147753606561	34182326	m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTS $5 FU $5 FBoU $5 FPeU
990212246920306576	9910147753606561	34182326	m	 	500	  	$a December 15, 1995. $5 FTaSU $5 FTS $5 FU $5 FBoU $5 FMFIU $5 FTaFA $5 FPeU
990212246920306576	9910147753606561	34182326	m	 	500	  	$a Shipping list no.: 96-0100-P. $5 FTaSU
990212246920306576	9910147753606561	34182326	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1995. $e 11 x 15 cm. $5 FTaFA
990212246920306576	9910147753606561	34182326	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1995. $e 11 x 15 cm. $5 FMFIU
990212304790306576	9910423335406561	46540599	m	0	490	1 	$a S. hrg. ; $v 106-786 $5 FJUNF $5 FTaFA $5 FMFIU $5 FU $5 FBoU $5 FTS $5 FOFT $5 FPeU
990212304790306576	9910423335406561	46540599	m	0	500	  	$a CIS Microfiche Accession Numbers: CIS 2001 S361-10 $5 FTaFA
990212304790306576	9910423335406561	46540599	m	0	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990212304790306576	9910423335406561	46540599	m	0	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaFA $5 FMFIU $5 FU $5 FBoU $5 FTS $5 FOFT $5 FPeU
990212304790306576	9910423335406561	46540599	m	0	500	  	$a Shipping list no.: 2001-0142-P. $5 FTaFA $5 FMFIU $5 FU $5 FBoU $5 FTS $5 FOFT $5 FPeU
990212304790306576	9910423335406561	46540599	m	0	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990212304790306576	9910423335406561	46540599	m	0	500	  	$a Shipping list no.: 2001-0145-P. $5 FTaSU
990212304790306576	9910423335406561	46540599	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, Inc., $d 2001. $e negative. $5 FMFIU
990212304790306576	9910423335406561	46540599	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 2001. $e negative. $5 FTaFA
990212304790306576	9910423335406561	46540599	m	0	926	  	$a DO NOT OFFLOAD $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FPeU $9 LOCAL
990212859360306576	9910239493406561	20499699	m	0	500	  	$a Shipping list no.: 89-608-P (v. 1), 90-612-P (v. 2), 91-510-P (v. 3). $5 FTaSU
990212859360306576	9910239493406561	20499699	m	0	500	  	$a CIS Microfiche Accession Numbers: CIS 89 H381-103 (v. 1), CIS 90 H381-102 (v. 2), CIS 91 H381-67 (v. 3) $5 FMFIU $5 FTaFA $5 FOFT
990212859360306576	9910239493406561	20499699	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1989-. $e 11 X 15 cm. $5 FTaFA
990212859360306576	9910239493406561	20499699	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1989-. $e 11 X 15 cm. $5 FMFIU $5 FOFT
990213951290306576	9910320964606561	18732278	m	b	490	1 	$a House report / 100th Congress, 2d session ; $v 100-1051 $5 FOFT $5 FMFIU $5 FTaFA $5 FTS $5 FBoU $5 FU $5 FTaSU
990213951290306576	9910320964606561	18732278	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1988. $e 11 X 15 cm. $5 FTaFA
990213951290306576	9910320964606561	18732278	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1988. $e 11 X 15 cm. $5 FMFIU
990213951290306576	9910320964606561	18732278	m	b	500	  	$a Shipping list no.: 88-732-P. $5 FTaSU
990213951290306576	9910320964606561	18732278	m	b	926	  	$a DO NOT OFFLOAD $5 FOFT $5 FMFIU $5 FTS $5 FBoU $5 FU $9 LOCAL
990213994430306576	9910320924006561	18767215	m	b	490	1 	$a Report / 100th Congress, 2d session, House of Representatives ; $v 100-1041 $5 FOFT $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU $5 FU
990213994430306576	9910320924006561	18767215	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1988. $e 11 X 15 cm. $5 FMFIU
990213994430306576	9910320924006561	18767215	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1988. $e 11 X 15 cm. $5 FTaFA
990213994430306576	9910320924006561	18767215	m	b	500	  	$a Shipping list no.: 88-732-P. $5 FTaSU
990213994430306576	9910320924006561	18767215	m	b	926	  	$a DO NOT OFFLOAD $5 FOFT $5 FMFIU $5 FTS $5 FBoU $5 FU $9 LOCAL
990216189510306576	9910569151106561	56028902	s	 	500	  	$a CIS Microfiche Accession Numbers: CIS 2006 J892-3, CIS 2006 J892-4 $5 FTaFA
990216189510306576	9910569151106561	56028902	s	 	500	  	$a Microfiche $5 FTaFA
990216189510306576	9910569151106561	56028902	s	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis, $d 2004-. $e 11 X 15 cm. $5 FTaFA
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 01 $a AMU01:001073401; $5 FTaFA
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 07 $a CFU01:001171602; $5 FOFT
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 02 $a FAU01:001231297; $5 FBoU
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 04 $a FIU01:001284872; $5 FMFIU
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 05 $a FSU01:003255189; $5 FTaSU
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 09 $a NFU01:000578344; $5 FJUNF
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 08 $a UFU01:004808732; $5 FU
990216189510306576	9910569151106561	56028902	s	 	951	  	$1 11 $a WFU01:000910435; $5 FPeU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a NPS D-196--Vol. 2, p. [3] of cover. $5 FMFIU $5 FFmFGC
990220778550306576	9910014944506561	34874243	m	 	500	  	$a August 1994--Vol. 2; v. 2, executive summary, p. [3] of cover. $5 FMFIU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a May 1994--Vol. 2; v. 2, executive summary. $5 FMFIU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Shipping list no.: 96-0333-M (v. 2), 98-1016-M (v. 2, executive summary). $5 FMFIU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a August 1994--Vol. 2, executive summary, p. [3] of cover. $5 FU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a May 1994--Vol. 2, executive summary. $5 FU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Shipping list no.: 98-1016-M (v. 2, executive summary). $5 FU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Distributed to depository libraries in microfiche. $5 FBoU $5 FU $5 FOFT $5 FMFIU $5 FFmFGC $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Description based on v. II. $5 FTaSU $5 FBoU $5 FU $5 FOFT $5 FMFIU $5 FFmFGC $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Shipping list no.: 96-0333-M (v. 2), 98-1016-M (v. 2, exec.sum.) $5 FTaSU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a May 1994--Vol. 2. $5 FTaSU $5 FFmFGC
990220778550306576	9910014944506561	34874243	m	 	500	  	$a August 1994--Vol. 2, p. <3> of cover. $5 FTaSU $5 FFmFGC
990220778550306576	9910014944506561	34874243	m	 	500	  	$a NPS D-199--Vol. 2, executive summary, p. [3] of cover. $5 FTaSU $5 FU $5 FMFIU
990220778550306576	9910014944506561	34874243	m	 	500	  	$a NPS D-196--P. [3] of cover. $5 FBoU $5 FOFT $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	500	  	$a August 1994--P. [3] of cover. $5 FBoU $5 FOFT $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	500	  	$a May 1994. $5 FBoU $5 FOFT $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Shipping list no.: 96-0333-M. $5 FBoU $5 FOFT $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	500	  	$a Shipping list no.: 96-0333-M (v. 2). $5 FFmFGC
990220778550306576	9910014944506561	34874243	m	 	533	  	$a Microfiche. $b [Washington, D.C.?] : $c Supt. of Docs., U.S. G.P.O. $d [1996- ] $e <3> microfiches : negative. $5 FBoU $5 FOFT $5 FFmFGC $5 FTaFA
990220778550306576	9910014944506561	34874243	m	 	533	  	$a Microfiche. $b <Washington, D.C.?> : $c Supt. of Docs., U.S. G.P.O. $d <1996- > $e microfiches : negative. $5 FTaSU
990220778550306576	9910014944506561	34874243	m	 	533	  	$a Microfiche. $b [Washington, D.C.] : $c Supt. of Docs., U.S. G.P.O. $d [1996- ] $e <10> microfiches : negative. $5 FU
990220778550306576	9910014944506561	34874243	m	 	533	  	$a Microfiche. $b [Washington, D.C.?] : $c Supt. of Docs., U.S. G.P.O. $d [1996- ] $e <13> microfiches : negative. $5 FMFIU
990220778550306576	9910014944506561	34874243	m	 	926	  	$a DO NOT OFFLOAD $5 FFmFGC $9 LOCAL
990221487770306576	9910240792506561	436097506	m	0	500	  	$a Reuse of record except for individual research requires license from ProQuest, LLC. $5 FTaFA
990221487770306576	9910240792506561	436097506	m	0	500	  	$a Shipping list no.: 2009-0429-P. $5 FU $5 FTaFA
990221487770306576	9910240792506561	436097506	m	0	500	  	$a Serial no. 111-10. $5 FTaSU $5 FU $5 FJUNF $5 FTaFA
990221487770306576	9910240792506561	436097506	m	0	500	  	$a Shipping list no. unavailable. $5 FTaSU
990221487770306576	9910240792506561	436097506	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c ProQuest, $d 2007. $e negative. $5 FTaFA
990221676990306576	9910120954006561	435526721	m	0	500	  	$a Reuse of record except for individual research requires license from ProQuest, LLC. $5 FTaFA
990221676990306576	9910120954006561	435526721	m	0	500	  	$a Shipping list no.: 2009-0423-P. $5 FU $5 FTaFA
990221676990306576	9910120954006561	435526721	m	0	500	  	$a Serial no. 111-1. $5 FTaSU $5 FU $5 FJUNF $5 FTaFA
990221676990306576	9910120954006561	435526721	m	0	500	  	$a Shipping list no. unavailable. $5 FTaSU
990221676990306576	9910120954006561	435526721	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c ProQuest, $d 2007. $e negative. $5 FTaFA
990222087410306576	9910557265906561	46379764	m	0	500	  	$a CIS Microfiche Accession Numbers: CIS 2001 S361-12 $5 FTaFA
990222087410306576	9910557265906561	46379764	m	0	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990222087410306576	9910557265906561	46379764	m	0	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaFA $5 FMFIU $5 FU $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FPeU
990222087410306576	9910557265906561	46379764	m	0	500	  	$a Shipping list no.: 2001-0142-P. $5 FTaFA $5 FMFIU $5 FU $5 FBoU $5 FTS $5 FOFT $5 FPeU
990222087410306576	9910557265906561	46379764	m	0	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990222087410306576	9910557265906561	46379764	m	0	500	  	$a Shipping list no.: 2001-0145-P. $5 FTaSU
990222087410306576	9910557265906561	46379764	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, Inc., $d 2001. $e negative. $5 FMFIU
990222087410306576	9910557265906561	46379764	m	0	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 2001. $e negative. $5 FTaFA
990224444480306576	9910440649406561	35233406	m	0	500	  	$a Shipping list no.: 96-0313-P. $5 FTaSU
990224444480306576	9910440649406561	35233406	m	0	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990224444480306576	9910440649406561	35233406	m	0	500	  	$a Shipping list no.: 96-0124-P. $5 FTS $5 FBoU $5 FOFT $5 FU $5 FPeU $5 FTaFA
990224444480306576	9910440649406561	35233406	m	0	533	  	$a Microfiche. $b Bethesda, MD. : $c Congressional Information Service, Inc., $d 1996. $e 11 x 15 cm. $5 FMFIU
990224444480306576	9910440649406561	35233406	m	0	533	  	$a Microfiche. $b Washington, D.C. : $c SUPTDOCS/GPO, $d 1992. $e 4 microfiches : negative. $5 FJUNF
990233639200306576	9910128492806561	14938035	m	b	490	1 	$a CBO study $5 FMFIU $5 FTS $5 FTaFA $5 FOFT $5 FBoU $5 FU $5 FTaSU
990233639200306576	9910128492806561	14938035	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1986. $e 11 X 15 cm. $5 FMFIU $5 FOFT
990233639200306576	9910128492806561	14938035	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1986. $e 11 X 15 cm. $5 FTaFA
990233639200306576	9910128492806561	14938035	m	b	500	  	$a Shipping list no.: 86-934-P. $5 FTS $5 FBoU $5 FU $5 FTaSU $5 FMFIU
990233639200306576	9910128492806561	14938035	m	b	500	  	$a Item 1005-C $5 FTaSU
990233639200306576	9910128492806561	14938035	m	b	500	  	$a S/N 052-070-06206-1 $5 FTaSU
990233639200306576	9910128492806561	14938035	m	b	500	  	$a Monthly Catalog Number: gp 87005707 $5 FTS $5 FBoU $5 FOFT
990233639200306576	9910128492806561	14938035	m	b	926	  	$a DO NOT OFFLOAD $5 FTS $5 FOFT $5 FBoU $5 FU $5 FMFIU $9 LOCAL
990235752060306576	9910616581406561	20424882	m	b	490	1 	$a House of Representatives, 101st Congress, 1st session, Document ; $v no. 101-84 $5 FMFIU $5 FTaFA $5 FTaSU
990235752060306576	9910616581406561	20424882	m	b	500	  	$a Shipping list no.: 89-596-P. $5 FTaSU
990235752060306576	9910616581406561	20424882	m	b	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaSU
990235752060306576	9910616581406561	20424882	m	b	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990235752060306576	9910616581406561	20424882	m	b	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990235752060306576	9910616581406561	20424882	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1989. $e 11 X 15 cm. $5 FMFIU
990235752060306576	9910616581406561	20424882	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1989. $e 11 X 15 cm. $5 FTaFA
990235752780306576	9910854824606561	20680562	m	 	490	1 	$a House document / 101st Congress, 1st session ; $v 101-108 $5 FMFIU $5 FTaFA $5 FTaSU
990235752780306576	9910854824606561	20680562	m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990235752780306576	9910854824606561	20680562	m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990235752780306576	9910854824606561	20680562	m	 	500	  	$a Shipping list no.: 89-731-P. $5 FTaSU
990235752780306576	9910854824606561	20680562	m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaSU
990235752780306576	9910854824606561	20680562	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1989. $e 11 X 15 cm. $5 FMFIU
990235752780306576	9910854824606561	20680562	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1989. $e 11 X 15 cm. $5 FTaFA
990235989220306576	9910856169606561	20806371	m	 	490	1 	$a Report / 101st Congress, 1st session, Senate ; $v 101-212 $5 FMFIU $5 FTaFA $5 FTaSU
990235989220306576	9910856169606561	20806371	m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990235989220306576	9910856169606561	20806371	m	 	500	  	$a November 19 ... 1989. $5 FMFIU $5 FTaFA $5 FTaSU
990235989220306576	9910856169606561	20806371	m	 	500	  	$a Caption title. $5 FMFIU $5 FTaFA $5 FTaSU
990235989220306576	9910856169606561	20806371	m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990235989220306576	9910856169606561	20806371	m	 	500	  	$a Shipping list no.: 89-792-P. $5 FTaSU
990235989220306576	9910856169606561	20806371	m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FTaSU
990235989220306576	9910856169606561	20806371	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1989. $e 11 X 15 cm. $5 FMFIU
990235989220306576	9910856169606561	20806371	m	 	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1989. $e 11 X 15 cm. $5 FTaFA
990236025250306576	9910603302206561	20395429	m	b	490	1 	$a Report / 101st Congress, 1st session, Senate ; $v 101-116 $5 FMFIU $5 FTaFA $5 FTaSU
990236025250306576	9910603302206561	20395429	m	b	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990236025250306576	9910603302206561	20395429	m	b	500	  	$a August 30, 1989. $5 FMFIU $5 FTaFA $5 FTaSU
990236025250306576	9910603302206561	20395429	m	b	500	  	$a Caption title. $5 FMFIU $5 FTaFA $5 FTaSU
990236025250306576	9910603302206561	20395429	m	b	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990236025250306576	9910603302206561	20395429	m	b	500	  	$a Shipping list no.: 89-575-P. $5 FTaSU
990236025250306576	9910603302206561	20395429	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c Congressional Information Service, $d 1989. $e 11 X 15 cm. $5 FMFIU
990236025250306576	9910603302206561	20395429	m	b	533	  	$a Microfiche. $b [Bethesda, Md.] : $c LexisNexis Academic & Library Solutions, $d 1989. $e 11 X 15 cm. $5 FTaFA
990238037990306576	9910593096506561	26142427	m	 	490	1 	$a Report / 102d Congress, 2d session, House of Representative ; $v 102-605 $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a Shipping list no.: 92-2266-M. $5 FTaSU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990238037990306576	9910593096506561	26142427	m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a Shipping list no.: 92-0492-P. $5 FU $5 FTS $5 FBoU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a Caption title. $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a June 22, 1992. $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990238037990306576	9910593096506561	26142427	m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H523-5 $5 FTaFA
